source,auteur,date,phrase,aspect,sentiment,flag,gravite,prob_negative,prob_positive,prob_neutral
page_NSIA,Evrard Jose-Axel Gnokohi,2025-08-09,nsia banque cote d ivoire svp ayez pitie de vos clients qui sont a man en reparant le guichet automatique nous souffrons amerement,service client,negatif,Très négatif,Très critique,0.9766,0.0123,0.0111
page_NSIA,Franck Ganhoule,2025-08-12,je ne veux pas pret reversez moi mon argent d assurance svp point barre c est quelle affaire qui finit pas,assurance,negatif,Très négatif,Très critique,0.9766,0.0107,0.0127
page_NSIA,Franck Ganhoule,2025-08-12,je ne veux pas pret reversez moi mon argent d assurance svp point barre c est quelle affaire qui finit pas,prêt,negatif,Très négatif,Très critique,0.9766,0.0107,0.0127
page_NSIA,Salomon N'goran,2025-08-09,je suis client de la generale avec des contrats d assurance a nsia depuis 2004 loin de faire une quelconque publicite tous mes rachats se sont toujours bien passes meme quand j ai perdu mon papa mon virement a ete fait en moins d une semaine apres depot des documents meme cette annee mon rachat a ete traite en 4 jours ouvrables je souhaite que les prets ordinaires aient aussi des taux d interet de 3 au plus pour que nous aussi soyions vos clients de banque,assurance,positif,Très positif,Aucune,0.0143,0.966,0.0198
page_NSIA,Salomon N'goran,2025-08-09,je suis client de la generale avec des contrats d assurance a nsia depuis 2004 loin de faire une quelconque publicite tous mes rachats se sont toujours bien passes meme quand j ai perdu mon papa mon virement a ete fait en moins d une semaine apres depot des documents meme cette annee mon rachat a ete traite en 4 jours ouvrables je souhaite que les prets ordinaires aient aussi des taux d interet de 3 au plus pour que nous aussi soyions vos clients de banque,virement,positif,Très positif,Aucune,0.0143,0.966,0.0198
page_NSIA,Salomon N'goran,2025-08-09,je suis client de la generale avec des contrats d assurance a nsia depuis 2004 loin de faire une quelconque publicite tous mes rachats se sont toujours bien passes meme quand j ai perdu mon papa mon virement a ete fait en moins d une semaine apres depot des documents meme cette annee mon rachat a ete traite en 4 jours ouvrables je souhaite que les prets ordinaires aient aussi des taux d interet de 3 au plus pour que nous aussi soyions vos clients de banque,prêt,positif,Très positif,Aucune,0.0143,0.966,0.0198
page_NSIA,Salomon N'goran,2025-08-09,je suis client de la generale avec des contrats d assurance a nsia depuis 2004 loin de faire une quelconque publicite tous mes rachats se sont toujours bien passes meme quand j ai perdu mon papa mon virement a ete fait en moins d une semaine apres depot des documents meme cette annee mon rachat a ete traite en 4 jours ouvrables je souhaite que les prets ordinaires aient aussi des taux d interet de 3 au plus pour que nous aussi soyions vos clients de banque,service client,positif,Très positif,Aucune,0.0143,0.966,0.0198
page_NSIA,Modeste ADou,2025-08-10,quels sont les documents a fournir pour le pret scolaire,prêt,neutre,Neutre,Aucune,0.0102,0.0673,0.9225
page_BNI,Constant Jaurès Gbaloa,2025-08-11,la bni cote d ivoire n aime pas repondre aux commentaires tout comme les gestionnaires qui ne repondent jamais aux appels,gestionnaire,negatif,Très négatif,Très critique,0.9743,0.0106,0.0151
page_BNI,Constant Jaurès Gbaloa,2025-08-09,dossier pour le pret scolaire et en combien de temps on rentre en procession de notre argent,prêt,neutre,Neutre,Aucune,0.0083,0.0284,0.9633
page_BNI,Enfant Béni,2025-08-11,j ai toujours pas recu ma carte magnetique cela fais 6mois je suis avec vous c est du a quoi exactement bni cote d ivoire,carte,neutre,Neutre,Aucune,0.0176,0.0141,0.9682
page_BNI,Sooleyman Toure,2025-08-08,sur combien de mois s etend le remboursement d un pret scolaire,prêt,neutre,Neutre,Aucune,0.011,0.0302,0.9589
page_BNI,Mohamed Chabi,2025-08-09,mon application bnionline ne passe plus,application,neutre,Neutre,Aucune,0.0201,0.0135,0.9665
page_BNI,Vayatie Soumahoro,2025-08-09,j ai deja deux prets en cours differents du pret scolaire je peux encore souscrire au pret scolaire et quels sont les dossiers a fournir,prêt,positif,Très positif,Aucune,0.0152,0.9399,0.0449
page_BNI,Anoh Georges Adou,2025-08-09,bonjour quelle est la duree de la mise en place du pret scolaire apres avoir souscrit,prêt,neutre,Légèrement positif,Aucune,0.0109,0.3808,0.6082
page_BNI,Ouedraogo Ali Kader,2025-08-09,j aimerai savoir le pret scolaire si l on peut prendre plus que mentionne dans la fiche,prêt,positif,Neutre,Aucune,0.0124,0.1163,0.8714
page_BNI,Sedeuh Le Raelien Gbah,2025-08-11,le pret scolaire est vraiment a zero 0,prêt,negatif,Très négatif,Très critique,0.9668,0.0087,0.0245
page_SIB,Yao Kouassi Guy Stephane,2025-08-09,svp quand sib societe ivoirienne de banque dit cher client les dossiers deja traites sont en cours de finalisation donc nous vous demandons juste de patienter un peu la c est pour combien de temps parce que leur patience la je sais de quoi je parle hein,service client,negatif,Neutre,Aucune,0.0361,0.0499,0.9139
page_ecobank,Jean Noel Konan,2025-08-12,vous osez prelever deux fois sur mon compte pour une simple carte bancaire et repondre avec insolence comme si le client etait coupable de vos erreurs,carte,negatif,Très négatif,Très critique,0.9768,0.0113,0.0119
page_ecobank,Jean Noel Konan,2025-08-12,vous osez prelever deux fois sur mon compte pour une simple carte bancaire et repondre avec insolence comme si le client etait coupable de vos erreurs,service client,negatif,Très négatif,Très critique,0.9768,0.0113,0.0119
page_NSIA,Kakou Jean,2025-08-12,est ce possible de faire un retrait de 12000 fcfa au guichet avec ma carte,guichet,positif,Très positif,Aucune,0.0158,0.9563,0.0279
page_NSIA,Kakou Jean,2025-08-12,est ce possible de faire un retrait de 12000 fcfa au guichet avec ma carte,carte,positif,Très positif,Aucune,0.0158,0.9563,0.0279
page_NSIA,Kakou Jean,2025-08-12,est ce possible de faire un retrait de 12000 fcfa au guichet avec ma carte,retrait,positif,Très positif,Aucune,0.0158,0.9563,0.0279
page_BNI,Tournoi We Love Yopougon,2025-08-12,l argent des recompenses est securise sur un compte bni cote d ivoire le lundi apres la finale du samedi rendez vous en agence bni pour les virements sur les comptes bni des vainqueurs,virement,positif,Légèrement positif,Aucune,0.0081,0.5105,0.4813
page_BNI,Tournoi We Love Yopougon,2025-08-12,l argent des recompenses est securise sur un compte bni cote d ivoire le lundi apres la finale du samedi rendez vous en agence bni pour les virements sur les comptes bni des vainqueurs,agence,positif,Légèrement positif,Aucune,0.0081,0.5105,0.4813
page_SIB,Lourou Coul,2025-08-08,c est le moment de penser a faire un bonus a vos clients,service client,positif,Très positif,Aucune,0.0156,0.9697,0.0147
page_SIB,Ebuddyrf,2025-08-08,qu est ce qu il se passe avec l application sibnet on arrive plus a effectuer les virements,virement,negatif,Très négatif,Très critique,0.9754,0.0101,0.0146
page_SIB,Ebuddyrf,2025-08-08,qu est ce qu il se passe avec l application sibnet on arrive plus a effectuer les virements,application,negatif,Très négatif,Très critique,0.9754,0.0101,0.0146
page_SIB,Junior Zougoula,2025-08-09,pourquoi peut on pas faire la mise a jour de l application sibnet a distance,application,negatif,Très négatif,Très critique,0.9757,0.0106,0.0137
page_sgci,John Bony Bedou,2025-08-15,pourra nous soulager avec nos retraits aussi,retrait,positif,Très positif,Aucune,0.0132,0.965,0.0218
page_sgci,Yeo Sounkalo,2025-08-16,peut on beneficier du pret scolaire si l on a un pret en cours de remboursement,prêt,positif,Très positif,Aucune,0.0167,0.9647,0.0186
page_sgci,Constant Tchapo,2025-08-15,cote d ivoire est une banque qui decoit vraiment ses clients,service client,positif,Très négatif,Très critique,0.9769,0.0114,0.0117
page_sgci,Koffi Franck Kamenan,2025-08-15,moi je voulais un pret scolaire de 500 000f ma gestionnaire me dire si ce n est pas 1 000 000f elle ne peut pas m accorder parce que je ne suis pas sur pret,prêt,negatif,Très négatif,Très critique,0.9152,0.015,0.0698
page_sgci,Koffi Franck Kamenan,2025-08-15,moi je voulais un pret scolaire de 500 000f ma gestionnaire me dire si ce n est pas 1 000 000f elle ne peut pas m accorder parce que je ne suis pas sur pret,gestionnaire,negatif,Très négatif,Très critique,0.9152,0.015,0.0698
page_sgci,Emmanuel Kouame,2025-08-15,moi je voulais echanger avec un gestionnaire,gestionnaire,positif,Très positif,Aucune,0.0086,0.9393,0.0522
page_sgci,Jean Guillaume Kadjo,2025-08-15,la liaison des comptes aux reseaux mobiles,application,neutre,Très positif,Aucune,0.0126,0.9705,0.0169
page_sgci,Benie Roger Fulgence Bredou,2025-08-13,les agios et le taux d interet du pret ordinaire,frais,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_sgci,Benie Roger Fulgence Bredou,2025-08-13,les agios et le taux d interet du pret ordinaire,prêt,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_sgci,Peuza Donald Alex,2025-08-13,reliez nos comptes a mobile money et wave svp depuis pres de 1 ans vous dites les equipes sont place pour l aboutissement mais jusque la rien,application,positif,Très positif,Aucune,0.0216,0.9615,0.0169
page_ecobank,Emploi-Recrutement Lafée,2025-08-16,simple transfert d argent,virement,neutre,Très négatif,Très critique,0.9723,0.0097,0.018
page_ecobank,Emploi-Recrutement Lafée,2025-08-16,vous n arrivez pas a faire kao rester tranquille chez vous vos modia je suis restee tranquille chez moi en faisant transfert qui n est jamais arrive a destination,virement,negatif,Très négatif,Très critique,0.9723,0.0097,0.018
page_ecobank,Alain Patrick Koualou,2025-08-14,mettez en place une application de simulation de pret,prêt,positif,Très positif,Aucune,0.0082,0.9511,0.0407
page_ecobank,Alain Patrick Koualou,2025-08-14,mettez en place une application de simulation de pret,application,positif,Très positif,Aucune,0.0082,0.9511,0.0407
page_NSIA,Jean Marie Elo Goun,2025-08-16,merci et joyeux fete d assomption a tout les membres de nsia assurance banque et participation,assurance,positif,Très positif,Aucune,0.0154,0.9689,0.0157
page_NSIA,Icar Di,2025-08-14,guichet automatique de l agence abobo mairie ne marche pas faites un effort svp,guichet,negatif,Très négatif,Très critique,0.9737,0.0117,0.0147
page_NSIA,Icar Di,2025-08-14,guichet automatique de l agence abobo mairie ne marche pas faites un effort svp,agence,negatif,Très négatif,Très critique,0.9737,0.0117,0.0147
page_NSIA,Inza Seydou Kone,2025-08-14,nous ne rejoignons personne parceque nous sommes au dernier caredas des transactions si tu veux l argent tu vas le rejoindre c est le vrai quart ca et un a un surtout etape par etape,virement,neutre,Neutre,Aucune,0.0109,0.0153,0.9738
page_NSIA,Kpakpouê Pythagore N'rick,2025-08-14,ok revoyez tous les guichets automatiques avant de quitter les agences,guichet,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Kpakpouê Pythagore N'rick,2025-08-14,ok revoyez tous les guichets automatiques avant de quitter les agences,agence,neutre,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Phoenix Man,2025-08-14,comment se fait il qu on ouvre un autre compte pour un client par erreur a nsia,service client,negatif,Très négatif,Très critique,0.9767,0.011,0.0123
page_NSIA,Bleou Atta,2025-08-14,j avais vu le logo du projet pi sur votre application nsia et du coup sa ete supprimer quelque temps apres,application,negatif,Très négatif,Très critique,0.9726,0.0099,0.0175
page_NSIA,Emmanuel Zozoro,2025-08-13,je suis client nsia mon compte est domicilie au palmares club mais en fonction a gagnoa,service client,neutre,Neutre,Aucune,0.0071,0.0341,0.9588
page_NSIA,Adou Rachel,2025-08-12,enseignant catholique peut ouvrir un compte a nsia banque mais il ne peut pas prendre de pret bancaire d apres votre agence de ferkessedougou sacre nsia hein,prêt,neutre,Neutre,Aucune,0.0131,0.017,0.9699
page_NSIA,Adou Rachel,2025-08-12,enseignant catholique peut ouvrir un compte a nsia banque mais il ne peut pas prendre de pret bancaire d apres votre agence de ferkessedougou sacre nsia hein,agence,neutre,Neutre,Aucune,0.0131,0.017,0.9699
page_NSIA,Danielle Assemien,2025-08-14,depuis le 26 mai j ai fais le rachat total de mon epargne plus j ai recu un message de l assurance stipulant que mon traitement a ete soumis a ma banque mais jusqu a ce jour aucun virement fait des reclamation au siege de nsia assurance au vallon sans suite franchement c est mal fait revoyez ce cote,assurance,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Danielle Assemien,2025-08-14,depuis le 26 mai j ai fais le rachat total de mon epargne plus j ai recu un message de l assurance stipulant que mon traitement a ete soumis a ma banque mais jusqu a ce jour aucun virement fait des reclamation au siege de nsia assurance au vallon sans suite franchement c est mal fait revoyez ce cote,virement,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Danielle Assemien,2025-08-14,depuis le 26 mai j ai fais le rachat total de mon epargne plus j ai recu un message de l assurance stipulant que mon traitement a ete soumis a ma banque mais jusqu a ce jour aucun virement fait des reclamation au siege de nsia assurance au vallon sans suite franchement c est mal fait revoyez ce cote,agence,negatif,Très négatif,Très critique,1.0,0.0,0.0
page_NSIA,Pacome Botti,2025-08-14,je suis decourage des services nsia surtout celui de l agence de daloa qui ne decroche jamais aux telephones je reviendrai pour ecrire sur cette agence de daloa,agence,negatif,Très négatif,Très critique,0.9765,0.0106,0.0129
page_NSIA,Baouar Sylvain,2025-08-12,bonjour j aimerais savoir quels sont les documents a fournir pour le pret,prêt,positif,Légèrement positif,Aucune,0.0123,0.5006,0.4871
